Document Title,DOI,PDF Link,excluded_stage1,excluded_stage2,excluded_stage3
Generating Adversarial Examples of Source Code Classification Models via Q-Learning-Based Markov Decision Process,10.1109/QRS54544.2021.00090,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9724884,FALSE,TRUE,TRUE
Automatic Feature Learning for Predicting Vulnerable Software Components,10.1109/TSE.2018.2881961,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8540022,FALSE,FALSE,FALSE
Neural Network Modeling Attacks on Arbiter-PUF-Based Designs,10.1109/TIFS.2022.3189533,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9819893,FALSE,TRUE,TRUE
Detection and Prevention of Cross-site Scripting Attack with Combined Approaches,10.1109/ICEIC51217.2021.9369796,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9369796,FALSE,TRUE,TRUE
Systematic Literature Review on Security Risks and its Practices in Secure Software Development,10.1109/ACCESS.2022.3140181,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9669954,FALSE,TRUE,TRUE
API-Based Ransomware Detection Using Machine Learning-Based Threat Detection Models,10.1109/PST52912.2021.9647816,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9647816,FALSE,FALSE,TRUE
JSObfusDetector: A binary PSO-based one-class classifier ensemble to detect obfuscated JavaScript code,10.1109/AISP.2015.7123508,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7123508,FALSE,TRUE,TRUE
Information security: The SCAN — Secure processor with crypto-biometrics capabilities,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5741603,TRUE,TRUE,TRUE
Advancing Data Fusion in Earth Sciences,10.1109/IGARSS46834.2022.9883176,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9883176,FALSE,TRUE,TRUE
Needle in a Haystack: Detecting Subtle Malicious Edits to Additive Manufacturing G-Code Files,10.1109/LES.2021.3129108,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9619477,FALSE,TRUE,TRUE
An Effective Low-Dimensional Software Code Representation using BERT and ELMo,10.1109/QRS57517.2022.00082,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062388,FALSE,TRUE,TRUE
MARFCAT: Fast code analysis for defects and vulnerabilities,10.1109/SWAN.2015.7070488,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7070488,FALSE,TRUE,TRUE
Detecting Android Malware Based on Dynamic Feature Sequence and Attention Mechanism,10.1109/CSP51677.2021.9357569,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9357569,FALSE,TRUE,TRUE
Research and Implement of Secure Bootstrap for Virtual Machine Based on Trusted Computing Platform,10.1109/DASC.2009.88,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5380411,TRUE,TRUE,TRUE
A dynamic technique for eliminating buffer overflow vulnerabilities (and other memory errors),10.1109/CSAC.2004.2,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1377218,TRUE,TRUE,TRUE
Codee: A Tensor Embedding Scheme for Binary Code Search,10.1109/TSE.2021.3056139,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9345532,FALSE,TRUE,TRUE
Statistical API Completion Based on Code Relevance Mining,10.1109/MAINT.2019.8666939,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8666939,FALSE,TRUE,TRUE
Cross-Language Binary-Source Code Matching with Intermediate Representations,10.1109/SANER53432.2022.00077,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825768,FALSE,TRUE,TRUE
Analyzing Software Vulnerabilities Using Machine Learning,10.1109/ICRITO51393.2021.9596509,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9596509,FALSE,TRUE,TRUE
Detecting software vulnerabilities in android using static analysis,10.1109/ICACCCT.2014.7019227,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7019227,FALSE,TRUE,TRUE
Efficient Cryptography Integrated IoT Model for Data Security Management,10.1109/ICAAIC53929.2022.9792591,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9792591,FALSE,TRUE,TRUE
A Novel Android Malware Detection Method Based on Visible User Interface,10.1109/TrustCom53373.2021.00098,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9724334,FALSE,TRUE,TRUE
Evasion Attack STeganography: Turning Vulnerability Of Machine Learning To Adversarial Attacks Into A Real-world Application,10.1109/ICCVW54120.2021.00010,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9607753,FALSE,TRUE,TRUE
Function Identification in Android Binaries with Deep Learning,10.1109/CANDAR.2019.00019,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8958412,FALSE,TRUE,TRUE
Portfolio selection with credibility criterion,10.1109/ICMLC.2009.5212651,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212651,TRUE,TRUE,TRUE
Software Defect Prediction via Transformer,10.1109/ITNEC48623.2020.9084745,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9084745,FALSE,TRUE,TRUE
Using heuristic approach to build Anti-malware,10.1109/CTIT.2018.8649499,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8649499,FALSE,TRUE,TRUE
Malicious Code Detection Technology Based on A3C Algorithm,10.1109/ICSESS49938.2020.9237740,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9237740,FALSE,TRUE,TRUE
Data-Driven Security Analysis of Machine Learning Systems,10.1109/NaNA51271.2020.00008,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9353795,FALSE,TRUE,TRUE
Efficient Malicious Code Detection Using N-Gram Analysis and SVM,10.1109/NBiS.2011.104,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6041963,FALSE,TRUE,TRUE
An Adversarial Machine Learning Method Based on OpCode N-grams Feature in Malware Detection,10.1109/DSC50466.2020.00066,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9172865,FALSE,TRUE,TRUE
A new multiple audio watermarking algorithm applying DS-CDMA,10.1109/ICMLC.2009.5212199,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212199,TRUE,TRUE,TRUE
Computational Intelligence Support for Smart Queries and Adaptive Data,10.1109/CISDA.2007.368138,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4219085,TRUE,TRUE,TRUE
New malware detection framework based on N-grams and Support Vector Domain Description,10.1109/ISIAS.2015.7492756,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7492756,FALSE,TRUE,TRUE
Reverse Engineering Controller Area Network Messages Using Unsupervised Machine Learning,10.1109/MCE.2020.3023538,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9195153,FALSE,TRUE,TRUE
AIMED: Evolving Malware with Genetic Programming to Evade Detection,10.1109/TrustCom/BigDataSE.2019.00040,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8887384,FALSE,TRUE,TRUE
Intrusion Detection System for 5G with a Focus on DOS/DDOS Attacks,10.1109/IDAACS53288.2021.9661021,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9661021,FALSE,TRUE,TRUE
Identifying cryptographic functionality in Android applications,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7509482,TRUE,TRUE,TRUE
Code Generation Method based on Structured Tree Input and AST Decoder Attention Augmentation,10.1109/QRS-C57518.2022.00077,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10077052,FALSE,TRUE,TRUE
Zero-Shot Source Code Author Identification: A Lexicon and Layout Independent Approach,10.1109/IJCNN48605.2020.9207647,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207647,FALSE,TRUE,TRUE
Automating the Process of Developing Obfuscated Variants of PE Through ADOPE Software,10.1109/ICCWS56285.2022.9998438,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9998438,FALSE,TRUE,TRUE
Varangian: A Git Bot for Augmented Static Analysis,10.1145/3524842.3528516,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796288,TRUE,TRUE,TRUE
Vulnerable Code Clone Detection for Operating System Through Correlation-Induced Learning,10.1109/TII.2019.2929739,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8765764,FALSE,FALSE,FALSE
Teaching predictive modeling to junior software engineers - seminar format and its evaluation,10.1109/ICSE-C.2017.62,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7965351,TRUE,TRUE,TRUE
Android Malware Detection Based on Deep Learning Techniques,10.1109/PRAI53619.2021.9551073,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551073,FALSE,TRUE,TRUE
DualSC: Automatic Generation and Summarization of Shellcode via Transformer and Dual Learning,10.1109/SANER53432.2022.00052,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825869,FALSE,TRUE,TRUE
"Smart Contract Privacy Protection Using AI in Cyber-Physical Systems: Tools, Techniques and Challenges",10.1109/ACCESS.2020.2970576,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8976143,FALSE,TRUE,TRUE
Abstracting log lines to log event types for mining software system logs,10.1109/MSR.2010.5463281,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463281,TRUE,TRUE,TRUE
A Lightweight Cross-Version Binary Code Similarity Detection Based on Similarity and Correlation Coefficient Features,10.1109/ACCESS.2020.3004813,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9125913,FALSE,TRUE,TRUE
Cyber Automated Network Resilience Defensive Approach against Malware Images,10.1109/FIT57066.2022.00051,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10043078,FALSE,TRUE,TRUE
When Do Changes Induce Software Vulnerabilities?,10.1109/CIC.2017.00020,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8181481,FALSE,TRUE,TRUE
Hardening DNNs against Transfer Attacks during Network Compression using Greedy Adversarial Pruning,10.1109/AICAS54282.2022.9869910,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869910,FALSE,TRUE,TRUE
"Machine Learning Security Principles: Keep data, networks, users, and applications safe from prying eyes",,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10163571.pdf&bkn=10163570&pdfType=book,TRUE,TRUE,TRUE
Information security: The SCAN — Secure processor with crypto-biometrics capabilities,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5740698,TRUE,TRUE,TRUE
On the Security of Python Virtual Machines: An Empirical Study,10.1109/ICSME55016.2022.00028,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978245,FALSE,TRUE,TRUE
Detecting SQL Injection On Web Application Using Deep Learning Techniques: A Systematic Literature Review,10.1109/ICVEE50212.2020.9243198,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9243198,FALSE,TRUE,TRUE
CodeBERT-nt: Code Naturalness via CodeBERT,10.1109/QRS57517.2022.00098,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062375,FALSE,TRUE,TRUE
Recovering Semantic Traceability Links between APIs and Security Vulnerabilities: An Ontological Modeling Approach,10.1109/ICST.2017.15,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7927965,FALSE,TRUE,TRUE
Jenkins Pipelines: A Novel Approach to Machine Learning Operations (MLOps),10.1109/ICECAA55415.2022.9936252,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9936252,FALSE,TRUE,TRUE
Dynamic and Diverse Transformations for Defending Against Adversarial Examples,10.1109/TrustCom56396.2022.00134,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063418,FALSE,TRUE,TRUE
FIRMCORN: Vulnerability-Oriented Fuzzing of IoT Firmware via Optimized Virtual Execution,10.1109/ACCESS.2020.2973043,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990098,FALSE,TRUE,TRUE
Multi-view Representation Learning from Malware to Defend Against Adversarial Variants,10.1109/ICDMW58026.2022.00066,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10031219,FALSE,FALSE,TRUE
Learn&Fuzz: Machine learning for input fuzzing,10.1109/ASE.2017.8115618,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8115618,FALSE,TRUE,TRUE
Malware Detection and Prevention using Artificial Intelligence Techniques,10.1109/BigData52589.2021.9671434,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9671434,FALSE,TRUE,TRUE
Deep Learning Framework and Visualization for Malware Classification,10.1109/ICACCS.2019.8728471,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8728471,FALSE,TRUE,TRUE
CGMBL: Combining GAN and Method Name for Bug Localization,10.1109/QRS57517.2022.00033,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062428,FALSE,TRUE,TRUE
NO-DOUBT: Attack Attribution Based On Threat Intelligence Reports,10.1109/ISI.2019.8823152,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8823152,FALSE,TRUE,TRUE
Towards Behavioral Profiling Based Anomaly Detection for Smart Homes,10.1109/TENCON.2019.8929235,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8929235,FALSE,TRUE,TRUE
OS-Independent Malware Detection: Applying Machine Learning and Computer Vision in Memory Forensics,10.1109/CIS54983.2021.00134,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9701749,FALSE,TRUE,TRUE
A Deep Method Renaming Prediction and Refinement Approach for Java Projects,10.1109/QRS54544.2021.00052,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9724765,FALSE,TRUE,TRUE
Host Based Intrusion Detection using Machine Learning,10.1109/ISI.2007.379542,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4258682,TRUE,TRUE,TRUE
A Covert Communication Method Based on Gradient Model,10.1109/ICSIP52628.2021.9689011,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9689011,FALSE,TRUE,TRUE
Deep Learning Analysis for Split-Manufactured Layouts With Routing Perturbation,10.1109/TCAD.2020.3037297,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9257080,FALSE,TRUE,TRUE
Real-Time Detection of Fake-Shops through Machine Learning,10.1109/BigData50022.2020.9378204,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9378204,FALSE,TRUE,TRUE
Code Pointer Network for Binary Function Scope Identification,10.1109/IJCNN48605.2020.9207293,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207293,FALSE,TRUE,TRUE
A Semi-Automated Explainability-Driven Approach for Malware Analysis through Deep Learning,10.1109/IJCNN52387.2021.9533803,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9533803,FALSE,TRUE,TRUE
Learning Binary Representation for Automatic Patch Detection,10.1109/CCNC.2019.8651721,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8651721,FALSE,TRUE,TRUE
SCANDALee: A side-ChANnel-based DisAssembLer using local electromagnetic emanations,10.7873/DATE.2015.0639,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7092372,FALSE,TRUE,TRUE
Design and implementation of high-performance cloud computing system,10.1109/ICBDIE50010.2020.00106,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9150273,FALSE,TRUE,TRUE
Securing a Wireless Network-on-Chip Against Jamming-Based Denial-of-Service and Eavesdropping Attacks,10.1109/TVLSI.2019.2928960,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8812710,FALSE,TRUE,TRUE
APT Malicious Sample Organization Traceability Based on Text Transformer Model,10.1109/PRML56267.2022.9882232,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9882232,FALSE,TRUE,TRUE
IoT Threat Detection Testbed Using Generative Adversarial Networks,10.1109/BlackSeaCom54372.2022.9858239,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9858239,FALSE,TRUE,TRUE
Detection of Information Hiding at Anti-Copying 2D Barcodes,10.1109/TCSVT.2021.3059092,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9353571,FALSE,TRUE,TRUE
GitHub Considered Harmful? Analyzing Open-Source Projects for the Automatic Generation of Cryptographic API Call Sequences,10.1109/QRS57517.2022.00094,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062390,FALSE,TRUE,TRUE
o-glasses: Visualizing X86 Code From Binary Using a 1D-CNN,10.1109/ACCESS.2020.2972358,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8986651,FALSE,TRUE,TRUE
Efficient key assignment scheme for mobile agent systems,10.1109/TAI.2003.1250209,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1250209,TRUE,TRUE,TRUE
DroidGamer: Android Game Testing with Operable Widget Recognition by Deep Learning,10.1109/QRS54544.2021.00031,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9724760,FALSE,TRUE,TRUE
"Adversarial Detection of Counterfeited Printable Graphical Codes: Towards ""Adversarial Games"" In Physical World",10.1109/ICASSP40776.2020.9054604,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9054604,FALSE,TRUE,TRUE
Reducing False Alarms from an Industrial-Strength Static Analyzer by SVM,10.1109/APSEC.2014.81,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7091204,FALSE,TRUE,TRUE
Features to Detect Android Malware,10.1109/ColComCon.2018.8466715,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8466715,FALSE,TRUE,TRUE
Visual Quality and Security Assessment of Perceptually Encrypted Images Based on Multi-Output Deep Neural Network,10.1109/EUVIP50544.2021.9483966,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9483966,FALSE,TRUE,TRUE
A Novel Solutions for Malicious Code Detection and Family Clustering Based on Machine Learning,10.1109/ACCESS.2019.2946482,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8863895,FALSE,FALSE,TRUE
Imbalanced Data Gravitation Classification Model Using For Internet Video Traffic Identification,10.1109/BigDataSecurity-HPSC-IDS.2019.00040,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8818981,FALSE,TRUE,TRUE
ACE – An Anomaly Contribution Explainer for Cyber-Security Applications,10.1109/BigData47090.2019.9005989,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9005989,FALSE,TRUE,TRUE
"DeepHealth: A Secure Framework to Manage Health Certificates Through Medical IoT, Blockchain and Deep Learning",10.1109/MeMeA52024.2021.9478691,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478691,FALSE,TRUE,TRUE
Multibiometric secure system based on deep learning,10.1109/GlobalSIP.2017.8308652,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8308652,FALSE,TRUE,TRUE
NoSQL Injection Detection Using Supervised Text Classification,10.1109/CONIT55038.2022.9848017,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9848017,FALSE,TRUE,TRUE
Physically Realizable Adversarial Attacks On 3D Point Cloud,10.1109/CCDC55256.2022.10033617,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10033617,FALSE,TRUE,TRUE
Network Intrusion Detection Method Based on High Speed and Precise Genetic Algorithm Neural Network,10.1109/NSWCTC.2009.228,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4908545,TRUE,TRUE,TRUE
Obfuscated VBA Macro Detection Using Machine Learning,10.1109/DSN.2018.00057,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8416509,FALSE,TRUE,TRUE
PDBL: Improving Histopathological Tissue Classification With Plug-and-Play Pyramidal Deep-Broad Learning,10.1109/TMI.2022.3161787,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9740140,FALSE,TRUE,TRUE
Development of Deterministic Models of Malicious Software Distribution in Heterogeneous Networks,10.1109/AIACT.2019.8847903,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8847903,FALSE,TRUE,TRUE
Artificial Neural Network Inducement for Enhancement of Cloud Computing Security,10.1109/ICASERT.2019.8934580,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8934580,FALSE,TRUE,TRUE
